Formula,Sites,Energy above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Bulk Modulus Voigt,Bulk Modulus Reuss,Bulk Modulus VRH,Shear Modulus Voigt,Shear Modulus Reuss,Shear Modulus VRH
Tm15S22,37,0.063603041993243,-2.31135916434122,False,831.1098221124718,6.472335859215496,0.0,,,,,,
Tm23Se32,55,0.004578080499999,-2.139217665863639,False,1474.3899120142516,7.221780247931743,0.0,,,,,,
Tm2Au,12,0.0,-0.7643416283333361,True,297.06091661211724,11.958683808664372,0.0,,,,,,
Tm2C,3,0.0,-0.506237413333333,True,64.25031038941552,9.042570282171589,0.0,,,,,,
Tm2C3,20,0.067323933899999,-0.457055261060003,False,264.76878447085585,9.379903627580342,0.0,,,,,,
Tm2Co17,38,0.0,-0.086974545526317,True,457.8282308320331,9.718398278880054,0.0,,,,,,
Tm2Co7,18,0.001886181623931,-0.166105440555557,False,253.10303213194032,9.846344459834382,0.0,,,,,,
Tm2Fe17,38,0.025120238771931,-0.022273146842105,False,505.1503883448024,8.462831786577281,0.0,,,,,,
Tm2Ge3,5,0.262930316999996,-0.441868897000002,False,114.95598396555168,8.028363138107299,0.0,,,,,,
Tm2In,6,0.0,-0.457451203333334,True,160.33970053867827,9.376386294895996,0.0,,,,,,
Tm2Mg,6,0.0,-0.055229603333335,True,164.8783156284968,7.29511470931337,0.0,,,,,,
Tm2N3,40,0.8339426122500021,-0.8877023752500001,False,623.2055209870665,8.097742490005276,0.0,,,,,,
Tm2Ni17,38,0.004455951315788,-0.209216168684211,False,468.97921735635794,9.458454663981351,0.0,,,,,,
Tm2O3,5,0.068321145249997,-4.021751758250004,False,63.62878032845362,10.070075109083408,4.1535,,,,,,
Tm2O3,40,0.0,-4.090072903500003,True,560.1576721567083,9.150946297529504,3.6932,150.148,150.148,150.148,70.569,69.46,70.015
Tm2O3,15,0.03859901858333,-4.051473884916673,False,193.7105998887204,9.923255578811622,4.1691,157.756,153.839,155.798,77.008,65.356,71.182
Tm2Pt,12,0.0,-1.102332915833334,True,283.4019259828233,12.490928718708137,0.0,,,,,,
Tm2S3,30,0.052716520250001,-2.328339994187502,False,745.277674913389,5.802770891070373,2.4261,,,,,,
Tm2S3,30,0.015200905083332,-2.365855609354169,False,681.9924606754194,6.341236666266116,1.4546,,,,,,
Tm2S3,10,0.013243524750002,-2.367812989687499,False,241.30482845644195,5.974014452198265,2.5249,,,,,,
Tm2S3,40,0.0,-2.3810565144375,True,973.2298083170724,5.924843321750607,2.3929,,,,,,
Tm2S3,20,0.022180767249999,-2.358875747187499,False,441.8435755505925,6.525198565069753,1.1832,,,,,,
Tm2S3,40,0.063174268749996,-2.317882245687502,False,832.6082600445764,6.925506756355403,2.0032,,,,,,
Tm2S3,20,0.034509785250001,-2.3465467291875,False,412.2417781476304,6.993752739285741,0.655999999999999,,,,,,
Tm2Se3,20,0.0,-2.1730045684375,True,552.4242036816597,6.910574869935303,1.3417,,,,,,
Tm2Se3,40,0.087484974250003,-2.085519594187494,False,957.86951478509,7.970957965737156,1.696399999999999,,,,,,
Tm2Te3,20,0.0,-1.634462023000003,True,678.0679013115893,7.059458577290676,0.5788000000000001,,,,,,
Tm2Te3,5,2.8590964435,1.224634420499995,False,3203.129267717261,0.373602800716105,0.0,,,,,,
Tm2Te5,14,0.073586296785709,-1.093886576785722,False,411.1113310123256,7.883351846717322,0.0,,,,,,
Tm2Zn17,38,0.004831821315789,-0.24809369894737,False,610.9610216544351,7.880977745467963,0.0,,,,,,
Tm2Zn17,19,0.0,-0.252925520263159,True,290.2026372908838,8.295876047088955,0.0,,,,,,
Tm3Al,8,0.002785078124997,-0.235841281250003,False,202.82232846668165,8.740353902785495,0.0,,,,,,
Tm3Al2,20,0.0,-0.381802175000004,True,489.0543244738309,7.616113935947856,0.0,,,,,,
Tm3C4,70,0.0,-0.5446521288571401,True,987.3932546525144,9.331059414252495,0.0,,,,,,
Tm3Ga,8,0.101287824687496,-0.302525388750005,False,201.64042996748907,9.495549396175472,0.0,,,,,,
Tm3Ga2,40,0.0,-0.6461011415000031,True,944.249815140806,9.091840567142334,0.0,,,,,,
Tm3Ga5,32,0.0,-0.713883603437501,True,641.2322746492384,8.860779153079212,0.0,,,,,,
Tm3Ge,4,0.241639234999996,-0.290173783750005,False,100.38554273811803,9.584917287129343,0.0,,,,,,
Tm3Ge,8,0.252932094999996,-0.278880923750005,False,198.29492371049392,9.704606713717194,0.0,,,,,,
Tm3Ge4,14,0.0,-0.7509899571428561,True,294.8440332376956,8.981370813731237,0.0,,,,,,
Tm3Hg,4,0.092455349166669,-0.190091987708335,False,106.7044295117484,11.008475495486223,0.0,,,,,,
Tm3In,4,0.014337195000003,-0.328751207499998,False,107.710621690742,9.583319866848624,0.0,,,,,,
Tm3In,8,0.007114376250001,-0.335974026249999,False,217.3089871696007,9.5000704219738,0.0,,,,,,
Tm3Ir,16,0.0,-0.6270144081250041,True,404.2901903790578,11.484319249467536,0.0,,,,,,
Tm3Lu,8,0.014638117833321,0.000981150833325,False,239.450340372316,9.455865489906111,0.0,,,,,,
Tm3Mg,4,0.029536703749997,-0.011885498750004,False,114.0360379415346,7.733739124087197,0.0,,,,,,
Tm3Mg,8,0.048300364999995,0.006878162499994,False,226.52274746073613,7.78663492360479,0.0,,,,,,
Tm3Ni,16,0.0,-0.270161962500003,True,390.6442491854136,9.615175462383522,0.0,,,,,,
Tm3Np,4,0.345724300312497,0.345724300312497,False,115.89015022193136,10.657621226562954,0.0,,,,,,
Tm3Np,4,0.363909365312494,0.363909365312494,False,116.31202431982264,10.618965082738477,0.0,,,,,,
Tm3Os,16,0.0,-0.369382682500003,True,400.4425553731226,11.561707388780992,0.0,,,,,,
Tm3P,4,0.489081414166665,-0.433018850327385,False,91.10471100596877,9.801893866418064,0.0,60.974,60.974,60.974,23.889,18.749,21.319
Tm3Pb,4,0.094442631666662,-0.233656857500004,False,110.26268192866154,10.752770021839584,0.0,,,,,,
Tm3Pd4,14,0.0,-1.008149207857144,True,274.6126800187481,11.277147405831371,0.0,,,,,,
Tm3Pt,16,0.002794548124995,-0.823955138750001,False,416.54475202604607,11.192172401839228,0.0,,,,,,
Tm3Pt4,14,0.004839259999997,-1.38835468071429,False,274.15571346305205,15.59218994378574,0.0,,,,,,
Tm3Ru,16,0.0,-0.367259828750006,True,399.7733792984596,10.099684490280184,0.0,,,,,,
Tm3Ru2,10,0.073771369,-0.322565119000004,False,229.2667628601186,10.26949496217561,0.0,,,,,,
Tm3Sb,32,0.010218935312501,-0.657449509687502,False,902.5700545664918,9.251384289908977,0.0,,,,,,
Tm3Sc,8,0.021993842499995,0.021993842499995,False,230.7752342188006,7.9403374233179775,0.0,,,,,,
Tm3Si,8,0.230602762777778,-0.295615426805557,False,189.92507868342668,9.353189608057024,0.0,60.01,59.581,59.796,24.574,23.51,24.042
Tm3Sn,4,0.089465915833329,-0.371802116250005,False,107.60413126678068,9.652865057676207,0.0,,,,,,
Tm3Sn,8,0.095824690833328,-0.365443341250006,False,214.1369777746668,9.70115642390085,0.0,,,,,,
Tm3Th,8,0.031585173749995,0.031585173749995,False,249.9416648987159,9.81728140633029,0.0,,,,,,
Tm3Th,4,0.041352812499994,0.041352812499994,False,123.452397608999,9.938031609758443,0.0,,,,,,
Tm3Tl,8,0.050951939583335,-0.230570848749998,False,217.9537720688159,10.8367201831073,0.0,,,,,,
Tm3V,4,0.286742852499998,0.286742852499998,False,104.25087067517312,8.883915415129369,0.0,51.93,51.93,51.93,26.009,18.387,22.198
Tm3V,4,0.297740494999999,0.297740494999999,False,104.72021082589217,8.84409904952976,0.0,,,,,,
Tm4Al,10,0.6886591351666661,0.497758047666667,False,334.0907221671716,6.98547575888218,0.0,,,,,,
Tm4C7,22,0.0,-0.498577279090909,True,299.9966149893358,8.411408759236647,0.3698,,,,,,
Tm4Co,10,0.410218272666663,0.311583487999993,False,286.9008072502321,8.504321098782146,0.0,,,,,,
Tm4Co3,21,0.0,-0.211360252857148,True,420.8419522152245,10.091698548304471,0.0,,,,,,
Tm4Fe,10,0.475726432499995,0.433458511999993,False,279.1707515294926,8.703062330702453,0.0,,,,,,
Tm4Ir,10,0.606614331499997,0.105002804999994,False,308.9203436516398,9.33102198637176,0.0,,,,,,
Tm4Ni,10,0.465763288999997,0.249633718999994,False,285.9451152729042,8.529959352853313,0.0,,,,,,
V3Pt,8,0.0,-0.427115099999999,True,109.77061882983166,10.525870438022965,0.0,219.134,219.134,219.134,99.311,93.265,96.288
V3Pt,4,0.190552337499999,-0.2365627625,False,56.39475164051447,10.244138666215353,0.0,209.896,209.896,209.896,12.438,1074.222,543.33
V3Re,4,0.0,-0.308773028124999,True,54.07826695263612,10.410375226171238,0.0,233.519,233.519,233.519,63.899,54.206,59.053
V3Rh,8,0.0,-0.354940871250001,True,107.36172385381433,7.910634074390026,0.0,216.564,216.564,216.564,108.913,102.871,105.892
V3Rh5,8,0.019344521874998,-0.404463577499996,False,108.78235143832616,10.186983941066156,0.0,,,,,,
V3Ru,4,0.0,-0.316691726250002,True,52.75051480593781,7.992371972025123,0.0,221.654,221.654,221.654,92.676,85.828,89.252
V3S,32,0.0,-0.6714042128125001,True,399.5081912884653,6.147883712000475,0.0,,,,,,
V3S,16,0.012825134375001,-0.6585790784374981,False,200.57400927053612,6.122752172541642,0.0,,,,,,
V3S4,7,0.0,-1.357067588571421,True,109.4067809042988,4.266205343103994,0.0,98.374,95.719,97.046,72.02,69.211,70.615
V3S4,7,0.309533919999986,-1.047533668571427,False,109.51890789576684,4.261837542335177,0.0,,,,,,
V3S4,14,0.056969857857135,-1.300097730714278,False,231.65673032921728,4.029684720166832,0.0,,,,,,
V3S5,16,0.051154036874996,-1.218117792187499,False,277.0176313593784,3.75425185671058,0.0,,,,,,
V3Sb,8,0.0,-0.263251328750001,True,118.34369629307598,7.705662466442748,0.0,171.734,171.734,171.734,81.989,78.759,80.374
V3Sb2,10,0.009333392999998,-0.201267670000001,False,177.83636167894196,7.401698053969762,0.0,104.203,101.558,102.88,33.756,-43.534,-4.889
V3Se4,7,0.0,-0.91376362517857,True,127.5220958137311,6.102751891055088,0.0,81.378,79.118,80.248,55.027,52.547,53.787
V3Si,8,0.0,-0.4973138,True,102.7438907054478,5.847707741569444,0.0,192.13,192.13,192.13,52.574,51.824,52.199
V3Si,4,1.118048481249999,0.6207346812499991,False,59.61937523426027,5.038766698883092,0.0,132.693,132.693,132.693,7.431,-164.429,-78.499
V3Sn,8,0.009047431249999,-0.09158966,False,126.40511856836882,7.134104224360542,0.0,,,,,,
V3Sn,8,0.0,-0.100637091249999,True,120.4504618342742,7.486789810736877,0.0,162.896,162.896,162.896,8.662,1.581999999999999,5.122
V3Sn,8,0.039792314999999,-0.060844776249999,False,121.9786163242096,7.392994916113126,0.0,151.441,152.568,152.004,-236.101,6.071,-115.015
V3Te4,7,0.014480818857139,-0.559394049523812,False,171.55194678761427,6.41968927079389,0.0,49.295,49.159,49.227,34.093,31.031,32.562
V4As3,14,0.0,-0.607364221785715,True,219.20199314562345,6.492569929951467,0.0,,,,,,
V4As3,28,0.008570194107141,-0.598794027678599,False,418.8230460287941,6.796112500384512,0.0,,,,,,
V4Bi23,108,0.29059398296296,0.290593982962962,False,3238.0120316181205,10.277693899021314,0.0,,,,,,
V4Bi3,14,0.25843878285714,0.258438782857138,False,292.75589028475173,9.423699432070809,0.0,,,,,,
V4Bi3,28,0.27584093428571,0.275840934285708,False,598.3165658364371,9.222019494496124,0.0,,,,,,
V4C3,7,0.087641507083333,-0.5271079002380951,False,69.5302638982621,5.726917903390932,0.0,,,,,,
V4C3,7,0.119646788511904,-0.495102618809523,False,69.49281681642286,5.7300039254179485,0.0,,,,,,
V4Ir,5,0.240455127999997,-0.206309200000004,False,68.68935874498327,9.572738095440316,0.0,,,,,,
V4N3,7,0.094099594761905,-1.142902738035713,False,67.08135330765079,6.084215671759638,0.0,,,,,,
V4N3,7,0.162430957619049,-1.07457137517857,False,68.1736989055825,5.986728425026579,0.0,,,,,,
V4O7,22,0.415595073749999,-2.112363792272728,False,494.4513151870884,2.120875356319116,0.0,,,,,,
V4O7,22,0.189510336931817,-2.33844852909091,False,270.4177711346183,3.8779611446387774,1.037999999999999,,,,,,
V4O7,22,0.515559956931818,-2.01239890909091,False,258.5779348332989,4.055526276655942,1.3076,,,,,,
V4O7,22,0.220129396931819,-2.30782946909091,False,225.95636200708037,4.641027143316334,0.3082,,,,,,
V4O7,22,0.177349116477273,-2.350609749545454,False,301.4303897322373,3.478977717579876,0.947299999999999,,,,,,
V4O7,22,0.037108528750001,-2.490850337272725,False,221.52079523329417,4.733955600761849,0.5857,,,,,,
V4O7,22,0.215317125568182,-2.312641740454546,False,266.6215964318129,3.9331757941373793,0.357799999999999,,,,,,
V4O7,22,0.213021032840908,-2.314937833181819,False,260.8309370598425,4.020495502185292,1.0157,,,,,,
V4O9,26,0.140643361538463,-2.256122929230771,False,362.1896424901856,3.188771816631414,0.0154,,,,,,
V4O9,52,0.04474085923077,-2.352025431538462,False,643.9338876504008,3.5871388240264253,0.4062,,,,,,
V4O9,52,0.096891066923078,-2.299875223846155,False,712.4450409585029,3.242187278599591,0.3767,,,,,,
V4Os,5,0.178366098000001,-0.156737126000001,False,68.32730547022007,9.575172701187252,0.0,,,,,,
V4P3,28,0.0,-0.900739603061223,True,366.7773193876002,5.37286034795294,0.0,,,,,,
V4Ru,5,0.119981821999999,-0.133371559000002,False,67.77540637151017,7.468669153105346,0.0,,,,,,
V4Zn5,9,0.0,-0.07320986611111,True,122.66179354626934,7.185875707487733,0.0,125.836,125.246,125.541,49.02,27.422,38.221
V5As3,32,0.0454854159375,-0.544710874999998,False,458.45470783952027,6.946662096716909,0.0,,,,,,
V5As3,16,0.107408193749998,-0.4827880971875,False,217.5454804373448,7.319687670844197,0.0,,,,,,
V5B3,16,0.057914717187498,-0.6705115168750001,False,165.12049893639053,5.775273463008833,0.0,,,,,,
V5B6,11,0.0,-0.874831544090908,True,95.2502780590162,5.571262280948936,0.0,278.031,276.255,277.143,235.073,230.415,232.744
V5Bi3,16,0.448035986249998,0.448035986249998,False,315.95216984803227,9.267302136720684,0.0,,,,,,
V5Bi3,32,0.322678028437497,0.322678028437497,False,632.4311337306459,9.259582783226035,0.0,,,,,,
V5F11,64,0.07546818578125,-2.996647880156247,False,996.1816622860646,3.091706187089862,0.6265000000000001,,,,,,
V5Ga3,16,0.082780619097221,-0.162618286111111,False,229.5440039068621,6.711436911592945,0.0,,,,,,
V5Ge3,16,0.0,-0.370239305624999,True,222.5010074117655,7.054497746584059,0.0,,,,,,
V5Ge3,16,0.057974179999995,-0.312265125625,False,226.16622542860097,6.940173549009883,0.0,,,,,,
V5O12,17,0.095351339411767,-2.234866894117647,False,205.73181570409864,3.605486573252278,1.2909,,,,,,
V5O12,17,0.039678583529411,-2.2905396500000013,False,236.07258444001096,3.142098439645079,1.3306,,,,,,
V5O12,17,0.09751883764706,-2.232699395882353,False,205.60214440823756,3.607760518971614,1.0074,,,,,,
V5O12,17,0.078105252941176,-2.252112980588236,False,196.9754561619259,3.7657651042684472,1.1948,,,,,,
V5O12,68,0.010014992352941,-2.320203241176472,False,1042.322968986402,2.846577582122214,1.0797,,,,,,
V5O14,76,0.203922899078947,-1.904386669342105,False,1833.4995241608356,1.734166922263201,0.0,,,,,,
V5O7,24,0.181453913993054,-2.2826896766666662,False,292.36764772295777,4.165475627988402,0.5427000000000001,,,,,,
V5O9,28,0.029948650625,-2.496833639107143,False,280.95663138848244,4.712901131491857,0.5147,,,,,,
V5O9,28,0.039442049732143,-2.487340240000001,False,299.9810440470752,4.414014992771106,0.7785000000000001,,,,,,
V5P3,16,0.066383251992187,-0.8261550442410691,False,198.33513111140329,5.820967537047117,0.0,,,,,,
V5S4,18,0.0,-1.1369394277777771,True,253.37297115395103,5.01973428414145,0.0,,,,,,
V5S8,13,0.037621081538457,-1.24740896076923,False,219.1861402459873,3.873024246503617,0.0,,,,,,
V5Sb4,9,0.028563353148143,-0.166437631111111,False,168.5682295480667,7.306837739264904,0.0,90.573,89.825,90.199,57.225,46.914,52.07
V5Se4,9,0.0,-0.722309207361108,True,143.49816014793774,6.602289619074109,0.0,,,,,,
V5Se8,13,0.0,-0.943727520961536,True,261.28378130265,5.633266116089307,0.0,,,,,,
V5Si3,16,0.034149754999994,-0.5764568306250001,False,208.47498875379023,5.399812874778428,0.0,,,,,,
V5Si3,16,0.0,-0.610606585624999,True,205.76308345122715,5.4709810402352375,0.0,193.556,192.657,193.107,122.301,119.786,121.043
V5Si3,16,0.044889476249995,-0.5657171093749991,False,210.49833566144804,5.347908926712606,0.0,183.551,191.656,187.603,-46.609,154.198,53.794
V5Te4,9,0.0,-0.531817333333334,True,202.6009496979474,6.270902953775892,0.0,,,,,,
V5Te4,9,0.0,-0.493302491851852,True,186.8989015519925,6.797744038882044,0.0,54.205,51.703,52.954,-51.448,54.141,1.347
V5Te8,13,0.0,-0.601765306410254,True,329.6602237723308,6.424888053689025,0.0,,,,,,
V6C5,33,0.0,-0.6353447772727261,True,321.4882712806797,5.666738188465111,0.0,238.028,237.676,237.852,176.599,174.22,175.41
V6F13,38,0.076605230789471,-2.986752309736842,False,586.2060456844737,3.13084722083264,0.074799999999999,,,,,,
V6Ga5,22,0.0,-0.257915693636363,True,312.2712341409388,6.958251757378579,0.0,,,,,,
V6Ga7,26,0.067714737692307,-0.193917247692306,False,381.2088164241843,6.914774295694759,0.0,,,,,,
V6Ga7,26,0.040851295384616,-0.220780689999998,False,382.1778437091334,6.897241607518067,0.0,,,,,,
V6O11,34,0.039274930661765,-2.486746045,False,340.11230076371044,4.703070247886312,0.739899999999999,,,,,,
V6O11,34,0.074039102426471,-2.451981873235294,False,395.0729988402168,4.048801227514153,0.4496,,,,,,
V6O13,38,0.044938685263158,-2.391522937894737,False,461.99256502775705,3.692359329479942,0.0332,,,,,,
V6O13,38,0.04423242368421,-2.392229199473685,False,460.3969864100184,3.705155785080282,0.177299999999999,,,,,,
V6O13,38,0.044744244473685,-2.39171737868421,False,434.3590027824257,3.927264190918772,0.5218,,,,,,
V6O13,19,0.081887637105264,-2.354573986052631,False,230.1458808126932,3.706002800499668,0.0,,,,,,
V6O13,38,0.070474006842106,-2.365987616315789,False,454.9104290397439,3.749842713501682,0.0,,,,,,
V6O13,38,0.043115810263158,-2.393345812894737,False,460.4573821842073,3.704669799274019,0.0,,,,,,
V6O13,38,0.062673492894736,-2.373788130263159,False,457.3027607752865,3.730225802132954,0.0,,,,,,
V6O13,38,0.043009163421054,-2.393452459736842,False,460.457359135563,3.704669984714896,0.0,,,,,,
V6Si5,22,0.099223930151516,-0.468821032121209,False,295.6224643721999,5.011306948646439,0.0,,,,,,
V6Si5,22,0.01051293681818,-0.557532025454546,False,283.132526810431,5.232372721613457,0.0,186.289,185.513,185.901,121.34,118.764,120.052
V7O13,40,0.045449105312499,-2.4800389505,False,399.3339815269712,4.695376166544382,0.0,,,,,,
V7O13,40,0.0485252448125,-2.476962810999999,False,426.8861519463256,4.392326269671944,0.5731,,,,,,
V7O3,10,0.8237026231250011,-0.443571223499999,False,147.0339768293617,4.569252337060819,0.821299999999999,,,,,,
V7O3,10,0.831080103125,-0.4361937435,False,142.84862472572797,4.703127828810699,0.0,,,,,,
V7O4,11,0.6480725046969711,-0.8880170063636361,False,141.2735540209622,4.94362144307234,0.0,,,,,,
V7S8,45,0.117307964333328,-1.173721176,False,636.8419221174664,4.79598108432097,0.0,,,,,,
V7S8,15,0.124180541666661,-1.166848598666666,False,213.43258329301145,4.770096119742724,0.0,,,,,,
V7S8,15,0.118456942999995,-1.172572197333333,False,213.06372239291585,4.778354221725124,0.0,,,,,,
V8C7,60,0.007177742759258,-0.614048261685187,False,579.0249436813262,5.639359559676576,0.0,249.054,249.054,249.054,179.826,177.596,178.711
V8Ga41,49,0.0,-0.175336283469389,True,817.5075912453457,6.634325165825342,0.0,,,,,,
V8N,18,0.0,-0.377196573194443,True,223.6583648211398,6.259381177123014,0.0,,,,,,
V8O,18,1.378093473379627,0.908732789444442,False,238.8455359257408,5.889081685415719,0.0,,,,,,
V8O15,46,0.041522512663044,-2.483571645869564,False,486.4271229757832,4.420959223836546,0.6674999999999991,,,,,,
V9O13,22,0.220392138428032,-2.275753317045455,False,266.04573381949626,4.15978228822031,0.0,,,,,,
V9O17,52,0.056927131394232,-2.46786402923077,False,550.1688363255685,4.409420404356642,0.0,,,,,,
V9O17,52,0.054375948125002,-2.4704152125,False,549.6855798905755,4.41329694917235,0.5838999999999991,,,,,,
V9O20,29,0.846564473448276,-1.5632054606896562,False,371.7129442614523,3.477591384831655,1.2888,,,,,,
V9O22,62,0.087785557096776,-2.223827843225806,False,767.225153687043,3.508229581918317,1.0977,,,,,,
V9O22,62,0.094034692741937,-2.217578707580645,False,761.6891212722951,3.533727744018146,0.9397,,,,,,
V9O22,62,0.039160695483872,-2.27245270483871,False,807.9281877278178,3.331486660623212,0.0,,,,,,
V9Te8,17,0.010250489764706,-0.499640432549018,False,388.7034704064002,6.319448175669463,0.0,,,,,,
VAs,8,0.0,-0.5659863162499991,True,121.55928779828052,6.877322115944111,0.0,140.552,136.606,138.579,91.632,81.1,86.366
VAs2,6,0.0,-0.430553555,True,96.19612354808386,6.931897586474049,0.003699999999999,,,,,,
VAu,2,0.238271204999996,0.154707985000001,False,31.77453777804589,12.955689123644753,0.0,,,,,,
VAu2,6,0.02805442666667,-0.052279986666661,False,101.3890111066334,14.57222450590015,0.0,126.323,124.209,125.266,46.77,7.1,26.935
VAu3,8,0.071252378749996,-0.007467631250001,False,139.46273953749528,15.284403594992495,0.0,,,,,,
VAu4,5,0.0,-0.077751367999997,True,84.90065223132751,16.405917325825975,0.0,,,,,,
VB,4,0.0,-0.8998122912500001,True,35.98634054403453,5.698964504864887,0.0,269.319,268.663,268.991,234.727,229.258,231.992
VB2,3,0.0,-0.7610838883333331,True,23.32633105071563,5.165601323982429,0.0,286.989,280.61,283.799,243.068,238.574,240.821
VBi,8,0.317729874999997,0.317729874999997,False,170.3670451645167,10.133660974118778,0.0,,,,,,
